Domain,Error Count,Warning Count,Error Details[0],Warning Details[0]
khanjee.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
khawajaphotos.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kiddyco.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kidsloop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kifayah.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kinnaird.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kidsemporium.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kips.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kissanghar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kissanbhai.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kkkuk.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kih.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kiswa.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kissanstore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kitabnagri.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
klass-stores.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kissanengg.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kpbos.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kpese.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kpminerals.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kpst.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
koyal.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kptevta.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kppsc.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kms.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
koel.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kpwildlife.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kpexcise.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kwsc.gos.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kmc.gos.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kust.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kundanjewellery.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ksbl.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kth.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kuyasia.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
labcloud.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kskccs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ktrade.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lahoreschoolofeconomics.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lalaland.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lalaa.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
laptab.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lakeviewcity.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lawncollection.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lavishsaloon.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
laptopland.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
krones.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
laservision.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
laptopmart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
latituderesorts.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lapntabmart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
learningarchive.cyber.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lda.gop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
leadpakistan.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lcci.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
learneasy.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
learninghub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lcci.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ledmart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
leshop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
learntech.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lescobill.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
leisure-cargo.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lgkp.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
leathers.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lesco.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ledworld.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
leopardstracking.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
library.pof.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
librenms.ylinx.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
libpak.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
leyjao.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lgpunjab.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lgs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lhr.nu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
libasghar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lgtc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
live-api.finnect.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
linkshop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
linkexchange.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
live.etracking.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lmcreporting.takafulbazaar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lhr.ebill.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
littleloves.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lms.case.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lms.iqra.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lms.kemu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lms.pu.edu.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
lms.kaplan.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lms.uog.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
livecric.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
login.aitrack.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lms.pac.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lms.iobm.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lms.lnh.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
logon.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
login.wiss.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lms.scholastic.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
logs.koyal.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
logicon.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lndprodbackend.iec.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lokvirsa.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
loomnest.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lokal.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
logicswallah.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
logo.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lrh.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lunch.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
m1.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lumhs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
luna.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.3dlifestyle.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
machineryline.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
maazelectronics.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
maarib.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
madaris.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
lt.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.ahmadjamal.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.acemicro.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.arl.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.bcdtravel.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.aminindustries.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.artflow.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.aimi.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.cda.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.bookbus.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.bakalaa.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.balochistantimes.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.bundukhan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.berger.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.cusp.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.elb.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.eoffice.kmu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.fnd.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.cloudmail.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.imsecurities.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.elan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.goldfin.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.balochistan.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.janggroup.com.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
khanums.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.imtiazsupermarket.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.hhrobertson.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.pakoil.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.legacypharma.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.pap.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.pcb.com.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
mail.myshop.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.pakshaheen.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.opticloud.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.psca.gop.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
mail.pseb.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.pbs.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.optimedia.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.smgroup.com.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
mail.planetx.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.specialolympics.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.premiergroup.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.shapes.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.shopingrite.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.worldcall.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.skans.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.westburygroup.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail2.satcomm.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.tlp.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
majuonline.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.waveassociates.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.pect.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.wenews.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
maktabaalahazrat.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mapportal.pulse.gop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
manhealth.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
manomama.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.airblue.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
manzil.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mail.pmt-labs.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
marextrade.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mariab.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
marhabatech.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mapia.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
maroof.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
marketing.mdi.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mashmoom.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
marsonline.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
markeyters.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
marxist.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mathworld.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mastercomm.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mastqalander.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
matrixsecurity.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
massagecentrekarachi.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
max.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mbcommunication.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mcsol.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mdaider-api.ftpos.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mdinternational.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mecatech.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
maxtech.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
medicalbooks.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
medicalnews.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mediaexpress.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
meet.shifa.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
market.gama.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
medisporex.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
maju.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
megashop.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mediabites.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mepco-it.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
megafabrics.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
melbet.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mehranplastic.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mepcobill.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
medlife.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
menswardrobe.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
merizameen.agripunjab.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
members.efp.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
melodybattery.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mercantile.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
menu.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
metro-online.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mfm.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mgmotors.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mhpss.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
metro.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
meragharmeraashiana.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
metadata.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mercado.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mickeyminors.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
millenniumschools.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
midasbuy.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
microtel.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
metroev.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mgs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mhef.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
militarycollege.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mifone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
millat.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
minutemirror.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mis.nespak.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
minutes.cle.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
millsoft.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mintfuse.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mits.unicef.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mispl.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mmi.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mmckp.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
moawin.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mitchells.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mitula.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mnsuam.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mmsecurities.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mobilistan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mobilestore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mobilefone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mobiletrade.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
modernwears.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
momentum.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
moosajeelookmanjee.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mostbet.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mostbett.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
monitor.wowhealth.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mooka.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mohsinsons.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
momondo.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
motherland.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
moose.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mostbetonline.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
motorcycleshop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
movies123.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mra.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mpcl.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mrcod.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mrconstruction.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
msrv.callcourier.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mrkdairies.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mskoleksiyon.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
msbooks.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
move.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mughaleazam.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mulphilog.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mx.protech.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mungwow.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
muslimaid.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myerp.kkn.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mtrack.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mybrandstore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mxg.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mydispense.umt.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myhomedecor.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
msons.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myloop-api.interloop.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mychromebook.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myconstruction.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mycareers.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mylink.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myhcm.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mwmage.menswear.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myportal.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myhosting.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mymart.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myenergy.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myestore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myrewards.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myshop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myshop24.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myprotein.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myrozgar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myhappybaby.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
mywheels.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
naeemelectronics.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
myvapery.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
naheed.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
naibaat.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nadra.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nation.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ndma.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nawaiwaqt.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nde.dotnet.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
naukriupdate.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
naul.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nchr.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nca.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nbpecl.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ncbaeryk.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
neers.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nebp.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nest.waada.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
neonews.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
neonsquare.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
netcloud.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nestle-waters.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
netpac.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
newgrouplinks.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
netsat.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
new.uniquesystems.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
newmeetingserver.pfa.gop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
newglacier.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
netelastic.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
netmirror.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
newwatches.pk,0,1,,w_ext_subject_key_identifier_missing_sub_cert
nextcapital.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
newstoday.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
newspakistan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
nibd.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
newz.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
